particulars,uom,unit_cost,supply_code,specifications,category_item_id,category_item_budget_id,category_group_id,is_ppmp
ELECTRIC DISHWASHER Preferred Brand MAXIMUS â€“ -Specifications --- 60cm Freestanding Dishwasher Color: Stainless Steel/Silver Energy Efficiency: A+++ 14 place settings (European standard) 14 dinner plates; 14 soup plates; 14 dessert plates; 14 glasses; 14 tea cups; 14 saucers; 14 forks; 14 soup spoons; 14 knives; 14 dessert spoons; 14 teaspoons; 1 oval platter; 1 large serving bowl; 1 medium serving bowl; 1 small serving bowl; 1 gravy ladle; 1 serving fork; 2 serving spoons Automatic Door Opening at end of program for extra drying efficiency 7 Programs: Auto; Intensive; Normal; Eco; 90min; Glass; Rapid/Quick Additional Functions: Extra Cleaning; Extra Drying; Alternative (Upper or Lower) Wash; Delay Start; Child Lock Interior light for ease of use Includes built-in water heater and water softener DRY cycle in all programs except Rapid Super quietnoise level: 45dB Electronic Control Push Button Functions: Programs; On/Off; Delay Start; Start/Pause; Function; Alternative Wash; Child Lock Delay Start: 1-24 hours Standard Cycle Energy Consumption (KWH): 0.83 Standard Cycle Water Consumption (L): 9.9 Functions of Indicator: Programs; Function; Alternative Wash; Rinse Aid; Salt; Water Faucet Functions of Display: Error Code; Remaining Time; Program Timing  Product Dimension (Width x Depth x Height): 59.8cm x 60cm x 84.5cm Can be built-in w/ warranty (1-3 years) Note: Specifications may be higher than the stated specs. Inclusive in the purchase: 20 packs of Maximus dishwasher detergent (30 tablets per pack) 9 kg of Maximus dishwasher salt,UNIT,329422.5,04LE-212,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Electric Autoclave;Minimum Specifications:Chamber Volume: 50 Liters / 340 x 550m; Working Pressure: 0.22 MPa ; Working Temperature: 134 Degrees Celsius; Max Working Pressure: 0.23 MPa; Heat Average:+/-1 Degree Celsius; Timer: 0-99min; 0-99 hours 59 mins; Temperature range: 105 â€“ 134 Degree Celsius; Power: 3Kw / AC 220V / 60Hz; Overall Dimensios; 510mm x 470mm x 1130mm; Transport Dimensions: 590mm x 590mm x 1280mm; Gross Weight: 88kg; Net Weight: 68kgMinimum Features: 1. Vertical pressure steam sterilizer; 50 :ITER capacity WITH DIGITAL FULLY AUTOMATED; 2. Rust Free; 3. Fully stainless Steel Structure; 4. Door Safety Lock System; 5. Digital Display of working status; 6. Touch Type Key; 7. Auto-Discharge of cool air. Auto Discharge after sterilization; 8. Over Temperature and Over Pressure Protection; 9. Auto Protect for Lack water; 10. Self-inlating type seal; 11. Auto Shut Off.; 12. Buzzer Reminder after sterilization.; 13. Two stainless steel sterilizing baskets; 14. Drying System available upon request,UNIT,248018.54,04LE-210,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Esspresso Machine - 2 groups (dual),UNIT,79720.25,04LE-236,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Estimated labor cost and installation with complete equipment,LOT,350000,51OE,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
"Exhaust Fan (18-24"") Heavy duty; stainless steel finish; w/ 1 year warranty",UNIT,95664.29,21EF-1,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Farrowing Crates,UNIT,87846,51OE-111,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Gas Range 3 burner with oven,UNIT,70862.44,04LE-307,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Heavy Cast aluminum pressure canner/cooker,UNIT,79720.25,51OE-123,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Heavy Duty 10 units sewing machines (5 manuals and 5 automatic),UNIT,53146.83,04LE-351,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Heavy Duty Blender (heavy duty; complete set; w/ warranty),UNIT,23916.08,04LE-352,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Heavy Duty Portable Compactor;Model NG1PC10.5Capacity 10.50cum.,UNIT,2657341.5,04LE-360,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
IN-SITU Water Quality Monitoring cables and waterquality Paramenter sensoroperating temperature 5 to 50 degree celciusISE:ammonium nitrate 0 to 40 degree celcius; chloride 0 to 50 degree celcius Dimension: 4.7cm (1.85 in) ODx60.2 cm (23.7 in) include connector with ball: 72.9cm (28.7in) wetted materials:PC; PC to alloy; derlin; Satroprene; Inconel; Viton Titanium; platinum; ceramic; nylonweight: 1.45 kg/3.2 lbs (includes all sensory; batteries and ballmaximum pressure rating: up to 350 PSIoutput option: RS-485/Modbus; SDI-12; bluetoothreading rates: 1 reading every 2 secondsData logging: 50 logs (dfined; scheduled to run; or storedLogging mode; linear; linear average eventLoggin rate: 1 minute to 99 hoursenvironmetnal rating: IP68 with all sensors and cables attached IP67 without the sensor; battery cover or cable attchedInternal memory: 1:16MB; 8+GB micro SD card included; userMicro SD card 2 replaceable,SET,2125873.2,04LE-402,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Industrial Oven (3 doors) (Specs: Stainless Steel Finish; w/ 3 doors pull-down; Gas/Electric Combi) Digital Temperature Guage and Controls),UNIT,207272.64,04LE-398,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Juicer,UNIT,94050,04LE-107,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
"Open Top Range - ( Specs: Burners(3-5) Burning rate: 6kWx2 + 8Kwx1 ; Stainless Steel body; Heavy duty cast irn and burners; Size: 700 x 700 x 950 or 27"" x 27"" x 37""H)",UNIT,70862.44,04LE-520,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
"Open Top Range - ( Specs: Burners(4-6) Burning rate: 6kWx2 + 8Kwx1 ; Stainless Steel body w/ heavy duty stand; Heavy duty cast irn and burners; low pressure; Approximate dimension(w/stand): 700 x 700 x 950 or 27"" x 27"" x 37""H)",UNIT,124009.27,04LE-521,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Oven SPECS: Setting Temperature Range: +20 to +300Â°C; Temperature sensor: 1 pt100 sensor DIN Class A in 4 wire-circiut; Language Setting: English; ControlCOCKPIT: single display; Adaptive mutifunctional digital PID-microprocessor controller with HD TFT-colour display; Timer: Digital backwards counter with target time setting; adjustable from 1 minute to 99 days; Door: fully insulated stainless steel door with 2-point locking (Compression door lock); Internals: 2-stainless steel grid(s); electropolished; Interior: easy to clean interior; made of stainless steel; reinforced by deep drawn ribbing with integrated and protected large-area heating on four sides; Volume: 108L; Dimensions: 560 x 480 x 400 mm; Max. loading of chamber: 175kg; Max. loading of internal: 20kg; Housing: rear zinc-plated steel; Electrical: 230V; 50/60 Hz,UNIT,345454.4,04LE-527,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Oven; Therm. Controlled,UNIT,97435.86,04LE-528,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Oven; Therm. Controlled; Temp. Range: 50~200ÂºC;Tempered double-layer glass door ensures the operation safety.Temp. Range: 50~200Â°CCapacity: 25LAmbient Temp.: 5~40ÂºCShelves No.: 2 SHELVESTemp. Fluctuation: Â±1Â°C;;PID microprocessor temperature control with LED display.;Polished stainless steel inner chamber.;Silicon rubber seal ring ensures the high vacuum degree in the chamber.;Inert gas can be filled in the chamber. (Inert gas pressure is not higher than 0.1Mpa when filling in).,PIECE,80000,04LE-004,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Pressure Pump (1 horse power) Performance Range: Flow Rate up to 60l/min (3.6m3/h); Head up to 43 m Manometric suction lift up to 9 m (HS) Max.working pressure 6 bar Applications: water supply systems; fire-fighting sets; washing systems;pressure systems; irrigation pumps;liquids transfer,UNIT,26484.84,04LE-589,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Vacuum Pump: for rotavap and distillation; with digital controllers;  30-50LPM (liters per minute);with PTFE coated replaceable; 150-250 mbarLow noise and vibration; anticoorrosive coating on surface and main parts,UNIT,80525.5,LE-269,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Washing MAchine with Dryer (Heavy Duty),UNIT,53146.83,51OE-217,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Washing MAchine with Dryer (Heavy Duty); Specifications 9kg/6Kg Direct Drive Inverter Front Load Combo Washing MachineWashing Features Wifi ConnectedType of Washing Machine Front Load AutomaticSpin Speed (RPM) 1400washing_load_capacity 9kgWashing Capacity (kg) 9warranty 1 Year,UNIT,65000,51OE,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
Water Material Machine,UNIT,681245.73,PM-093,1060599000-Other Equipment - 00009-Other Equipment,174,48,31,
3 Wheeled MotorcycleChariot/CargoModified Motorcycle with side car (Tricycle),SET,229863.7,AT-082,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
3-wheeled Motorcycle Chariot/Cargo,UNIT,230888,AT-084,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
"BRAND NEW FB VANENGINE:Model	4JA1 Direct Injection Common Rail Blue Power Diesel Displacement	(cc)	2;499Emission Rating	Euro 4Max. Power	PS/rpm	78/3;900Max. Torque	N-m/rpm	176.5/1;800Fuel Tank Capacity	Liters	50SUSPENSION: Front	Double Wishbone with Coil SpringRear	Semi-Elliptical Leaf SpringBRAKE: Front	Ventilated DiscRear	Drum; Leading and TrailingBrake Assis System	Hydraulic - Vacuum Assisted Dual CircuitBrake Control	Deceleration Sensing Proportioning Valve (DSPV)TRANSMISSION:Model	MUA-5SType	5 Speed ManualGear Ratio	1st	4.357                                2nd	2.502                                3rd	1.501                                4th	1.000                                5th	0.809                                Rev.	3.970Final Gear Ratio	4.777ELECTRIC SYSTEM:Battery	65D26R X 1Voltage and Alternator	12V - 90 AWHEEL AND TIRE:Wheel	14 X 5.5JJ (6 studs)Tires	195R 14C 8PRCONVENIENCE:Audio	Tuner Radio with USB; TWO SpeakersReverse Warning Buzzer	EquippedAir-Conditioning System (Must include the CAB/PASSENGER CAB)CAB AND CHASSIS DIMENSION (mm):	WB	2;250	                  2;400OAL	4;450	                 4;600OAW	1;695OAH	1;955FOH	1;005ROH	1;195CE	2;950	                  3;100CA	1;755	                  1;905AW	1;460BW	1;660HH	200CAB AND CHASSIS WEIGHT (kg):	GVW	2;950Cab and Chassis MasS 1;290	1;295Front	920Rear	370	                 375Payload	1;660	                1;655-Complete Folding Seat for Passenger",UNIT,1300000,62SV,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
"Body Type	                VanEngine Size	                 3.0 LDisplacement	                2;982 ccNumber of Cylinders	4Number of Valves	16Transmission Type	5-Speed Manual (Dash-Mounted)Drivetrain	                Rear-Wheel DriveMax Output (HP)	136 hp @ 3;400 rpmMax Torque (nm)	300 Nm @ 2;400 rpm*Acceleration Rate (0-100 km/h)	20.0sTop Speed	                140 km/hFuel Type	                DieselCO2 Emission	                210.0 g/kmFuel Capacity	                70 L*Fuel Consumption	8.0 L/100 km*Range	875 kmLength; Width; Height; Wheelbase	4;695 mm; 1;695 mm; 1;980 mm; 2;570 mmTurning Circle	10.0 mGround Clearance	185 mmMax Cargo	                6;000 LNumber of Doors	5Number of Seats	15Driver's Airbag	                YesFront Passenger's Airbag	YesWheel Size	                15 inWheels Metal Type	SteelAirconditioning System	Dual Manual ControlsEntertainment System	 2-DIN with 2 SpeakersConnectivity	                 Tuner/MP3/Bluetooth/AUX/USBWarranty	                 3 Years (100;000 km)Power window 	  YesPower Steering	Yes	Other accessories (Heavy Duty Dash CameraResolution	                 1080p HD (1920 x 1080) on All CamerasFrame Rate	                 Up to 30 FPS per ChannelSensors & Event Marking	GPS Built-in; 3 Axis Accelerometer (G-Force); Night Vision	                   YesCamera Field-of-View	   175Â° on bothStorage	Supports                512GBFile Format	AVI â€“ Non-ProprietaryNetworking	Built-in Wi-Fi Access Point; Optional 4G ModemSecurity	Secure Locking Door; Password Protected DVR Wi-FI; Hardwired Power (Resistant to Tampering)Audio Recording	Yes - Built-in Microphone                                                                             Decals SKSU Guidance Logo both Left and Right Door 1ft diameter",UNIT,2000000,62SV,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
Delivery Vehicle,SET,385000,62SV,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
Electronic Jeep/ Bus for Access Campus,UNIT,2000000,62SV,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
L-300 Utility Vehicle with FB near body and 16 vavle 2.2L Turbocharge Engine with 1215Kg Payload 15 people capacity,UNIT,850000,AT-0085,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
Modified Motorcycle with Sidecar (Tricycle),SET,172700,62SV,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
Modified Motorcycle with sidecar (Tricycle),SET,229863.7,AT-164,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
Motor Cycle (Bajaj 125),UNIT,85357.03,AT-083,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
Multi-Cab Vehicle,UNIT,644204,62SV-1,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
Multicab,UNIT,241576.5,AT-090,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
Multicab (Modified),UNIT,563678.5,62SV-2,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
Multicab (modified),UNIT,512435,AT-165,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
Provision of School Bus and Electronic Buses (e-Bus) at ACCESS campus,UNIT,15000000,62SV,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
Purchase of Motor Cycle,UNIT,96630.6,AT-102,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
Tricyle with sidecab for Tacurong Campus,UNIT,230888,AT-163,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
Van Vehicle (Brand New),UNIT,1979000,62SV,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
Van Vehicle Brand New,UNIT,2200000,62SV,1060601000-Motor Vehicles - 00000-Motor Vehicles,135,49,31,
Accrylic Office Desk Guard/Shiled with installation,LOT,885780.5,51OE-22,1060701000-Furniture and Fixtures - 00001-Tables,137,50,32,
Conference table;Technical SpecificationsMain Table: (12 Seaters)Dimension: W3000 X D1200 X H750 mmMaterials: MFC BoardFinish: Beechwood & Charcoal GrayAccessories: Adjustable GliderSpecial Feature: Round Edges,UNIT,79720.25,06TL-10,1060701000-Furniture and Fixtures - 00001-Tables,137,50,32,
