particulars,uom,unit_cost,supply_code,specifications,category_item_id,category_item_budget_id,category_group_id,is_ppmp
Reducer; #1/4 x 1/2,PIECE,48.73,PM-082,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Reducer; 3/4x1,PIECE,48.73,PM-083,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
"Rivet 1/8 x 3/8""",SET,428.41,CP-267,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Rj-45 connector,METER,16.5,EM-496,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Rj-45 connector,PIECE,5.5,EM-510,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Rocket Switch SPST (SS406),PIECE,55,EM-394,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
"Roller Brush 4""",PIECE,165,OTS-100020,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Roller brush (7”),PIECE,110,CP-289,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Rollers Pick tire (LEXMARK for MX522ADE),UNIT,2000,OS-834,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Rope (# 90mm),ROLL,439.23,OTS-600,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Round Bar 10mm,PIECE,172,CP-256,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Router bits; assorted,UNIT,14172.49,CP-163,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Router; makita,UNIT,17715.61,CP-164,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Rrack End,UNIT,8587.25,AT-179,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Rubber Garden Hose Heavy Duty (100 meters) 3 ply,METER,24157.65,18GT-30,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Rubber Mallet or Rubber-Covered:550 g wood handle,PIECE,985.89,04LE,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Rugby; all purpose; 350ml,BOTTLE,124.01,CP-165,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
SOLDERING IRON 30W/40W with 2pcs Tip,UNIT,3221.02,EM-182,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
SPST Switch-loudness; mono stereo,PIECE,220,EM-458,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
SSP6N60; Transistor; Q1,PIECE,330,EM-340,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Sand Cone Apparatus/ Rubber Balloon Set (Geotechnical Engineering) (6-1/2in) is a 1gal (3.8L) threaded plastic jar with detachable metal double cone fitting. The cone is threaded on one end; flanged to 6-1/2in (165mm) on the other; with a cylindrical valve of 1/2in (12.7mm) Dia. orifice between ends. Valve has stops to prevent rotating past completely open or closed positions.,SET,8140,04LE,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Sand Cone Apparatus/ Rubber Balloon Set:(6-1/2in) is a 1gal (3.8L) threaded plastic jar with detachable metal double cone fitting. The cone is threaded on one end; flanged to 6-1/2in (165mm) on the other; with a cylindrical valve of 1/2in (12.7mm) Dia. orifice between ends. Valve has stops to prevent rotating past completely open or closed positions.,SET,7355,04LE,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Sand Paper # 80; 1 piece per sheet,SHEET,86.9,CP-170,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Sand Paper #120,PIECE,95.7,CP-290,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Sander,PIECE,4428.91,CP-274,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Sander Blade,PIECE,327.75,CP-171,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Sander blade,PIECE,110,CP-426,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Sander; Heavy duty,UNIT,10629.37,CP-173,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Sandpaper # 90-100; 10pcs per pack,PACK,350.77,CP-174,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Screw,BOX,110,EM-606,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Screw Driver Flat,PIECE,354.31,AT-109,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Screw Driver; heavy duty,PIECE,1417.25,AT-110,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Screw bolt Flathead Socket Capscrew ; 10mm ; 10 pieces per pack,PACK,62.02,EM-166,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Screw bolt Flathead Socket Capscrew ; 12mm ; 10 pieces per pack,PACK,65.56,EM-167,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Screw bolt Flathead Socket Capscrew ; 16mm ; 10 pieces per pack,PACK,69.09,EM-168,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Screw bolt Flathead Socket Capscrew ; 20mm ; 10 pieces per pack,PACK,79.73,EM-169,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Screw bolt Flathead Socket Capscrew ; 25mm ; 10 pieces per pack,PACK,69.09,EM-170,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Screw bolt Flathead Socket Capscrew ; 4mm ; 10 pieces per pack,PACK,62.02,EM-171,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Screw bolt Flathead Socket Capscrew ; 5mm ; 10 pieces per pack,PACK,62.02,EM-172,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Screw bolt Flathead Socket Capscrew ; 6mm ; 10 pieces per pack,PACK,62.02,EM-173,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Screw bolt Flathead Socket Capscrew ; 8mm ; 10 pieces per pack,PACK,62.02,EM-174,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Screw driver  (flat & Philips 37/set),SET,1100,EM-578,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
"Screw insulator; 1""",PIECE,97.44,EM-175,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Screwdriver (assorted),SET,1100,EM-561,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Screwdrivers (Standard (±)),PIECE,110,EM-503,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Service Trolley CartSmall Utitily Cart; 3 shelves * Plastic construction * Easy to assemble * 86cm x 42cm x 91cm NoBrand,UNIT,5000,29KU-39,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Set universal toilet tank fitting kit dual flush-,SET,1200,CP-245,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Shafting 1x28 inches long,UNIT,4187.33,CP-176,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Sharpening stone; 8 inch.(carboradum),PIECE,487.18,CP-177,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Sharpening stone; for bench gridder,PIECE,194.88,CP-178,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Shock Absorber Front (Coaster),PIECE,7700,AT-801,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Shock Absorber Rare (Coaster),PIECE,7700,AT-802,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Shock Absorber Rear,PIECE,2562.18,AT-113,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Shock absorber Rear for bus; heavy duty,PIECE,6200.47,AT-114,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Shock absorber Rear; heavy duty,PIECE,1851.29,AT-115,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Shock absorber front for bus; heavy duty,PIECE,6200.47,AT-111,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Shock absorber front; heavy duty,PIECE,1682.99,AT-112,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Shovel pointed; heavy duty,UNIT,450,OS,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
"Side Cutter Plier 8""",PIECE,644.2,CP-180,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Side mirror left; heavy duty,PIECE,1682.99,AT-116,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Side mirror right; heavy duty,PIECE,1682.99,AT-117,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Silicon Sealant,BOTTLE,386.52,EM-179,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Singlet (Sublimated),PIECE,300,OTS-100012,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Slump Apparatus SET; ASTM and AASHTO standards; Slump Cone apparatus  consists of a metallic mould in the form of a frustum of a cone having the internal dimensions as : Bottom diameter : 20 cm; Top diameter : 10 cm; Height : 30 cm and the thickness of the metallic sheet for the mould should not be thinner than 1.6 mm.; Tamping Rod 15.9mm diam.x610mm of solid steel with hemispherical tips; slump steel base with carrying handle; smooth and stable platform.,PIECE,7000,04LE-007,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Solder and desolderer kit,UNIT,1100,EM-667,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Soldering Lead,ROLL,550,EM-488,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Soldering iron/20-40watts,UNIT,330,EM-558,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Soldering paste,PIECE,110,EM-489,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Soldering stand,PIECE,110,EM-490,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Solvent Cement,CAN,58.3,PM-086,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Solvent; 200cc,PIECE,828.22,PM-087,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Spareparts/Tools and Accessories Maintenance,LOT,260902.62,LS-089,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Spark Plug,PIECE,354.31,AT-123,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Spider kit; universal joint,UNIT,1486.5,AT-180,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Spray paint compressor,UNIT,805.26,51OE-192,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Stabelizer link fron,UNIT,6084.25,AT-184,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Stabilizer bushing; heavy duty,PIECE,2533.33,AT-127,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Stainless steel cooking ladle,PIECE,110,OTS-1001,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Stainless steel home kitchen sink bathroom laundry deep basin (mini palanggana) 40cm,PIECE,330,OTS-1000,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Stainless steel pressure tank 82 gallons,UNIT,13750,PM-001,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Stainless steel wok; big stainless steel frying pan wok cooking pan two ear dual handle (21cmx6cm),PIECE,880,OTS-1002,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Stand Fan,UNIT,2750,OTS,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Starscrew,PIECE,1417.25,AT-128,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Steel Ladder; heavy duty,PIECE,26573.42,51OE-196,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Steel Matting,PIECE,600.28,CP-253,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Steel tape,PIECE,512.43,CP-276,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Stering Belt; heavy duty,PIECE,682.04,AT-129,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
StickWell;adhesive wood parquet flooring glue,CAN,292.6,CP-188,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Super Coolant 500 ml,ML,220,OTS-573,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Super Starter Assembley; heavy duty,UNIT,9743.59,AT-131,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Suspension Arm Bushing; heavy duty,PIECE,2657.35,AT-132,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Suspension bushing ; heavy duty,PIECE,1364.11,AT-133,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Suspension bussing upper,UNIT,2014,AT-181,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Suspension; lower No.1,UNIT,3124.5,AT-182,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
Suspension; lower No.2,UNIT,3353.25,AT-183,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
T wrench #10,PIECE,531.47,AT-134,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
T wrench#12,PIECE,620.04,AT-135,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
T wrench#14,PIECE,708.62,AT-136,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
T wrench#17,PIECE,797.21,AT-137,"1040499000-Other Supplies and Materials Inventory - 00002-Automotive, Plumbing, Gardening, and Repair Tools",103,1,5,
